data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2024,185267314,191790322,7,,
2024,189483038,196825228,5,,
2024,189483039,196825228,7,,
2024,190527381,198077836,7,1,
2024,180196016,185872796,7,,
2024,180196017,185872799,7,,
2024,189649460,197024610,6,,
2024,197016997,205816150,4,,
2024,181545378,187426843,5,,1
2024,181545379,187426843,7,1,
2024,181545380,187426844,7,,
2024,181545381,187426845,7,,
2024,181545382,187426846,4,,
2024,181545383,187426848,7,,
2024,182836639,188924340,4,,
2024,185830883,192468595,4,,
2024,185830884,192468598,1,,
2024,185830886,192468600,1,,
2024,185830887,192468601,1,,
2024,186696443,193493465,7,,
2024,189649461,197024611,7,,
2024,189649462,197024612,7,,
2024,189649463,197024613,7,,
2024,189649464,197024615,7,,
2024,189649465,197024616,6,,
2024,189649466,197024617,5,,1
2024,189649467,197024617,7,1,
2024,189649468,197024618,8,,
2024,189649469,197024619,7,,
2024,189649470,197024620,7,,
2024,189649471,197024623,5,,1
2024,189649472,197024623,7,1,
2024,189649473,197024624,7,1,
2024,190934189,198571565,7,,
2024,190934190,198571567,7,,
2024,190934191,198571568,4,,
2024,192334116,200259563,1,,
2024,193847001,202048878,7,,
2024,193847002,202048882,7,1,
2024,180138491,185805792,4,,
2024,180138492,185805793,7,,
2024,180138493,185805794,4,,
2024,180138494,185805795,7,,
2024,180138495,185805796,7,,
2024,180138496,185805797,7,,
2024,180138497,185805798,4,,
2024,180138498,185805799,7,,
2024,180138499,185805800,7,,
2024,180138500,185805801,4,,
2024,180138501,185805803,7,,
2024,180138502,185805805,7,2,
2024,180138503,185805806,7,1,
2024,180138504,185805807,7,,
2024,180138505,185805808,7,3,
2024,180138506,185805809,7,,
2024,180138507,185805810,7,,
2024,180138508,185805811,7,,
2024,180138509,185805814,4,,
2024,180138510,185805815,7,,
2024,180138511,185805816,7,,
2024,180138513,185805819,7,,
2024,180138514,185805820,6,,
2024,180138516,185805824,7,,
2024,180138517,185805825,4,,
2024,180138518,185805826,7,,
2024,180138519,185805827,3,,
2024,180138520,185805828,7,,
2024,180138521,185805829,4,,
2024,180138522,185805833,7,,
2024,180138523,185805835,1,,
2024,180138524,185805837,4,,
2024,180138525,185805837,7,,
2024,180138526,185805838,7,1,
2024,180138527,185805839,4,,
2024,180138528,185805840,7,5,
2024,180138529,185805841,7,,
2024,180138532,185805843,6,,
2024,180138533,185805843,7,,
2024,180138534,185805844,7,,
2024,180138535,185805845,7,,
2024,180138536,185805846,7,,
2024,180138537,185805847,7,,
2024,180138538,185805848,7,,
2024,180138539,185805849,7,,
2024,180138540,185805850,7,1,
2024,180138541,185805853,7,,
2024,180138542,185805855,4,,
2024,180138543,185805856,7,,
2024,180138544,185805861,7,,
2024,180138545,185805862,7,,
2024,180138546,185805863,7,,
2024,180138547,185805864,7,,
2024,180138548,185805866,6,,
2024,180138549,185805867,4,,
2024,180138550,185805868,1,,
2024,180138551,185805868,4,,
2024,180138552,185805871,7,,
2024,180138553,185805872,7,,
2024,180138554,185805873,4,,
2024,180138555,185805874,7,,
2024,180138556,185805876,5,,
2024,180138557,185805877,7,,
2024,180138558,185805878,7,,
2024,180138559,185805879,7,1,
2024,180138560,185805881,4,,
2024,180138561,185805883,7,,
2024,180138562,185805884,4,,
2024,180138563,185805885,1,,
2024,180138564,185805888,7,,
2024,180138567,185805892,5,,
2024,181613639,187510108,1,,
2024,180138569,185805894,7,,
2024,180138570,185805895,7,1,
2024,180138571,185805896,4,,
2024,180138572,185805897,4,,
2024,180138573,185805897,7,,
2024,180138574,185805902,7,1,
2024,180138575,185805903,1,,
2024,180138576,185805904,7,,
2024,180138577,185805905,7,,
2024,180138578,185805907,7,,
2024,180138579,185805908,5,,
2024,180138580,185805909,7,,
2024,180138581,185805910,7,,
2024,180138582,185805911,1,,
2024,180138583,185805913,6,,
2024,180138584,185805914,4,,
2024,180138585,185805914,7,,
2024,180138586,185805915,7,,
2024,180138587,185805916,7,,
2024,180138588,185805917,7,1,
2024,180138589,185805919,5,,
2024,180138590,185805920,5,,1
2024,180138591,185805920,7,1,
2024,180138592,185805921,4,,
2024,180138593,185805921,7,,
2024,180138595,185805924,6,,
2024,180138596,185805928,7,1,
2024,180138597,185805929,5,,
2024,180138598,185805930,7,1,
2024,180138599,185805933,7,,
2024,180138600,185805934,7,,
2024,180138601,185805935,7,,
2024,180138602,185805936,5,,
2024,180138604,185805939,5,,
2024,180138605,185805941,4,,
2024,180138606,185805941,7,,
2024,180138607,185805942,7,,
2024,180138608,185805947,7,2,
2024,180138609,185805948,7,,
2024,180138610,185805949,7,,
2024,181613640,187510109,7,,
2024,180138612,185805951,7,1,
2024,180138613,185805953,4,,
2024,180138614,185805955,4,,
2024,180138615,185805957,4,,
2024,180138616,185805958,5,,1
2024,180138617,185805958,7,1,
2024,180138618,185805959,7,,
2024,180138619,185805960,7,,
2024,180138620,185805961,7,,
2024,180138621,185805964,7,,
2024,180138622,185805965,4,,
2024,180138623,185805965,7,1,
2024,180138624,185805968,7,,
2024,180138625,185805969,4,,
2024,180138626,185805969,7,,
2024,180138627,185805970,4,,
2024,180138628,185805971,4,,
2024,180138629,185805972,7,1,
2024,180138630,185805974,7,,
2024,180138631,185805975,7,,
2024,180138632,185805979,4,,
2024,180138633,185805980,7,,
2024,180138634,185805981,1,,
2024,180138637,185805983,7,,
2024,180138638,185805984,5,,
2024,181613641,187510110,4,,
2024,181613642,187510110,7,,
2024,180138358,185805657,4,,
2024,180138359,185805657,7,,
2024,180138360,185805658,7,,
2024,180138362,185805660,7,,
2024,180138363,185805661,4,,
2024,180138364,185805661,7,,
2024,180138365,185805662,7,,
2024,180138366,185805664,7,,
2024,180138367,185805666,4,,
2024,180138383,185805676,4,,
2024,180138384,185805678,7,,
2024,180138385,185805680,4,,
2024,180138386,185805681,7,,
2024,180138388,185805683,7,1,
2024,180138390,185805687,7,,
2024,181613645,187510113,7,,
2024,180138393,185805690,7,,
2024,180138394,185805691,7,,
2024,180138396,185805693,7,,
2024,180138397,185805694,5,,
2024,180138398,185805694,7,,
2024,180138399,185805695,7,,
2024,180138402,185805697,4,,
2024,180138404,185805700,7,,
2024,181613646,187510114,4,,
2024,181613647,187510115,7,,
2024,180138410,185805704,7,,
2024,181613649,187510117,7,,
2024,180138414,185805710,7,,
2024,181613650,187510118,7,,
2024,181613651,187510119,1,,
2024,181613652,187510119,4,,
2024,181613653,187510120,7,,
2024,180138421,185805718,1,,
2024,180138422,185805720,7,,
2024,180138425,185805723,7,,
2024,180138426,185805727,7,1,
2024,181613654,187510122,6,,
2024,180138428,185805729,7,,
2024,181613655,187510123,7,,
2024,180138430,185805731,7,,
2024,180138431,185805732,4,,
2024,180138432,185805734,7,,
2024,181613656,187510124,7,,
2024,181613657,187510126,6,,
2024,181613658,187510127,7,,
2024,181613659,187510128,6,,
2024,189555505,196912834,7,1,
2024,181613662,187510131,4,,
2024,181613663,187510132,7,,
2024,181613664,187510133,7,1,
2024,181613666,187510139,7,,
2024,181613667,187510140,7,,
2024,185650153,192255150,7,,
2024,181613669,187510147,4,,
2024,181613670,187510148,7,,
2024,181613672,187510150,7,,
2024,181613673,187510152,7,,
2024,181613674,187510153,6,,
2024,181613675,187510155,4,,
2024,181613676,187510157,6,,
2024,181613677,187510158,7,1,
2024,181613678,187510161,7,,
2024,181613679,187510163,7,1,
2024,181613680,187510173,4,,
2024,181613682,187510175,7,,
2024,181613683,187510178,5,,
2024,181613684,187510178,7,,
2024,181613685,187510179,7,,
2024,182833358,188920591,4,,
2024,181613687,187510182,7,,
2024,181613688,187510183,4,,
2024,181613689,187510184,7,,
2024,181613690,187510187,4,,
2024,181613691,187510187,7,,
2024,181613692,187510188,7,,
2024,181613693,187510189,4,,
2024,181613694,187510190,7,,
2024,181613695,187510191,7,,
2024,181613696,187510193,4,,
2024,181613697,187510193,7,,
2024,181613699,187510195,7,1,
2024,181613700,187510199,6,,
2024,181613701,187510200,7,,
2024,181613702,187510201,7,,
2024,181613703,187510202,4,,
2024,181613706,187510204,4,,
2024,181613707,187510205,7,,
2024,181613708,187510207,7,,
2024,181613709,187510210,4,,
2024,181613710,187510211,7,,
2024,181613712,187510215,7,1,
2024,181613714,187510218,4,,
2024,181613715,187510218,7,,
2024,181613716,187510222,7,,
2024,181613717,187510223,7,,
2024,181613718,187510224,1,,
2024,181613719,187510224,7,,
2024,181613720,187510227,7,,
2024,188178678,195294374,1,,
2024,181613722,187510229,4,,
2024,181613723,187510229,7,,
2024,181613724,187510230,7,,
2024,181613725,187510231,1,,
2024,181613726,187510233,1,,
2024,181613727,187510233,4,,
2024,181613728,187510234,4,,
2024,181613729,187510234,7,,
2024,181613730,187510235,7,,
2024,181613731,187510236,6,,
2024,181613733,187510238,7,,
2024,181613734,187510239,7,,
2024,181613735,187510240,3,,
2024,181613736,187510241,6,,
2024,181613737,187510243,4,,
2024,179566951,185132380,4,,
2024,181613738,187510243,7,,
2024,181613739,187510244,7,,
2024,181613741,187510247,1,,
2024,181613742,187510249,7,,
2024,181613743,187510250,6,,
2024,181613744,187510252,4,,
2024,181613745,187510253,7,,
2024,181613746,187510257,7,,
2024,181613747,187510258,4,,
2024,181613748,187510259,7,,
2024,181613750,187510261,7,,
2024,181613751,187510263,4,,
2024,181613752,187510264,7,,
2024,181613753,187510266,4,,
2024,181613754,187510269,4,,
2024,181613756,187510271,7,1,
2024,181613757,187510273,7,,
2024,181613760,187510275,4,,
2024,181613761,187510276,7,,
2024,181613762,187510277,4,,
2024,181613764,187510280,5,,
2024,181613765,187510280,7,,
2024,181613766,187510281,4,,
2024,181613767,187510284,7,,
2024,181613768,187510286,7,1,
2024,182833359,188920592,7,,
2024,182833360,188920593,7,,
2024,181613773,187510290,7,,
2024,181613775,187510292,4,,
2024,181613776,187510294,5,,1
2024,181613777,187510294,7,1,
2024,181613778,187510296,7,,
2024,181613781,187510299,4,,
2024,181613782,187510301,5,,
2024,181613783,187510301,7,,
2024,182833362,188920595,7,,
2024,182833363,188920596,1,,
2024,181613790,187510310,7,1,
2024,181613792,187510316,7,,
2024,181613793,187510320,7,1,
2024,181613795,187510323,5,,1
2024,181613796,187510323,7,1,
2024,182833364,188920597,6,,
2024,181613798,187510325,7,1,
2024,182833365,188920598,1,,
2024,182833366,188920598,4,,
2024,181613802,187510328,5,,
2024,181613803,187510329,7,,
2024,181613804,187510330,4,,
2024,181613805,187510330,7,1,
2024,181613806,187510331,7,,
2024,181613809,187510334,7,,
2024,181613811,187510340,7,,
2024,181613812,187510341,7,,
2024,182833367,188920599,7,,
2024,181613814,187510344,4,,
2024,181613815,187510346,7,,
2024,181613816,187510348,4,,
2024,181613817,187510349,7,,
2024,181613820,187510351,6,,
2024,182833368,188920600,7,1,
2024,181613822,187510353,5,,1
2024,181613823,187510353,7,1,
2024,181613824,187510355,7,,
2024,181613826,187510357,7,,
2024,181613827,187510358,4,,
2024,182833369,188920601,4,,
2024,182833370,188920601,7,,
2024,182833371,188920602,7,,
2024,181613832,187510364,7,,
2024,181613833,187510365,7,,
2024,182833372,188920603,4,,
2024,182833373,188920604,1,,
2024,181613840,187510373,4,,
2024,181613841,187510373,7,,
2024,182833374,188920605,7,,
2024,182833375,188920606,7,,
2024,182833376,188920607,7,,
2024,182833377,188920608,7,,
2024,182833378,188920609,7,,
2024,181613851,187510385,7,,
2024,182833379,188920610,7,,
2024,182833380,188920611,7,,
2024,182833381,188920612,7,,
2024,182833382,188920613,1,,
2024,181613859,187510397,7,,
2024,181613861,187510399,7,,
2024,182833383,188920614,1,,
2024,181613864,187510403,5,,
2024,182833384,188920615,4,,
2024,181613868,187510408,7,,
2024,181613874,187510417,7,,
2024,181613875,187510418,4,,
2024,181613876,187510418,7,,
2024,181613879,187510420,7,,
2024,182833386,188920617,6,,
2024,181613885,187510429,4,,
2024,181613887,187510432,5,,1
2024,181613888,187510432,7,1,
2024,181613889,187510434,7,,
2024,181613892,187510437,7,,
2024,182833387,188920618,7,,
2024,181613908,187510453,2,,
2024,181613912,187510458,7,,
2024,182833388,188920619,7,,
2024,181613917,187510465,7,,
2024,181613920,187510468,4,,
2024,181613921,187510469,7,1,
2024,181613923,187510473,7,,
2024,181613925,187510477,5,,
2024,181613926,187510478,5,,
2024,181613927,187510478,7,,
2024,182833389,188920620,1,,
2024,181613932,187510485,4,,
2024,182833390,188920621,7,,
2024,181613935,187510489,7,,
2024,182833391,188920622,7,,
2024,182833392,188920623,1,,
2024,181613943,187510496,7,,
2024,181613944,187510497,7,,
2024,182833393,188920624,1,,
2024,182833394,188920625,7,,
2024,181613949,187510504,5,,
2024,181613950,187510504,7,,
2024,181613953,187510509,7,,
2024,181613955,187510511,7,,
2024,182833395,188920626,1,,
2024,182833396,188920627,7,,
2024,182833397,188920628,7,,
2024,182833398,188920629,7,,
2024,182833399,188920630,7,,
2024,182833400,188920631,4,,
2024,182833401,188920635,7,,
2024,182833402,188920638,4,,
2024,182833403,188920639,7,,
2024,182833404,188920640,7,1,
2024,182833405,188920643,7,,
2024,182833406,188920644,1,,
2024,182833407,188920645,5,,
2024,182833408,188920647,5,,1
2024,182833409,188920647,7,1,
2024,182833410,188920649,7,,
2024,182833411,188920650,4,,
2024,182833412,188920651,4,,
2024,182833413,188920653,7,,
2024,182833414,188920655,5,,1
2024,182833415,188920655,6,,
2024,182833416,188920655,7,1,
2024,182833417,188920656,7,,
2024,182833418,188920658,5,,1
2024,182833419,188920658,7,1,
2024,182833420,188920661,7,,
2024,182833421,188920662,7,,
2024,182833422,188920664,7,,
2024,182833423,188920665,7,,
2024,182833424,188920666,7,,
2024,182833425,188920667,4,,
2024,182833426,188920668,7,,
2024,182833427,188920669,7,,
2024,182833428,188920672,5,,
2024,182833429,188920675,1,,
2024,182833430,188920676,4,,
2024,182833431,188920677,7,,
2024,188178681,195294377,7,,
2024,182833433,188920679,7,,
2024,182833434,188920681,1,,
2024,182833435,188920681,4,,
2024,182833436,188920681,7,,
2024,182833437,188920682,4,,
2024,182833438,188920683,7,,
2024,182833439,188920685,7,,
2024,182833440,188920686,4,,
2024,182833441,188920688,5,,
2024,182833442,188920690,6,,
2024,182833443,188920692,7,1,
2024,182833444,188920693,7,,
2024,185650157,192255154,4,,
2024,185650158,192255154,7,,
2024,182833447,188920697,7,,
2024,182833448,188920698,4,,
2024,182833449,188920698,5,,
2024,182833450,188920698,7,,
2024,182833451,188920699,7,,
2024,182833452,188920702,7,,
2024,182833453,188920703,7,,
2024,182833454,188920704,4,,
2024,182833455,188920706,4,,
2024,182833456,188920707,7,,
2024,182833457,188920708,4,,
2024,182833458,188920709,7,,
2024,182833459,188920710,4,,
2024,182833460,188920711,7,,
2024,182833461,188920713,7,,
2024,182833462,188920716,7,,
2024,182833463,188920717,7,,
2024,182833464,188920719,4,,
2024,182833465,188920721,7,,
2024,182833466,188920726,1,,
2024,182833467,188920727,6,,
2024,182833468,188920728,7,,
2024,182833469,188920730,7,,
2024,182833470,188920731,7,1,
2024,182833471,188920732,7,,
2024,182833472,188920733,7,,
2024,182833473,188920739,7,,
2024,184296958,190657968,7,,
2024,182833475,188920741,7,,
2024,182833476,188920742,7,,
2024,182833477,188920743,7,,
2024,182833478,188920744,1,,
2024,182833479,188920745,5,,
2024,182833480,188920746,7,,
2024,182833481,188920750,4,,
2024,182833482,188920752,4,,
2024,182833483,188920753,7,,
2024,182833484,188920754,5,,
2024,182833485,188920754,7,,
2024,182833486,188920755,4,,
2024,182833487,188920756,7,,
2024,182833488,188920757,7,1,
2024,182833489,188920758,7,,
2024,182833490,188920759,7,,
2024,182833491,188920760,7,,
2024,182833492,188920763,4,,
2024,182833493,188920763,7,1,
2024,182833494,188920764,7,,
2024,182833495,188920765,7,,
2024,182833496,188920767,7,,
2024,182833497,188920769,7,,
2024,182833498,188920772,4,,
2024,182833499,188920773,7,,
2024,182833500,188920774,7,,
2024,182833501,188920776,7,1,
2024,182833502,188920777,7,,
2024,182833503,188920778,4,,
2024,182833504,188920778,7,,
2024,184296959,190657969,7,,
2024,182833506,188920782,7,1,
2024,182833507,188920783,4,,
2024,182833508,188920784,7,,
2024,182833509,188920785,4,,
2024,182833510,188920786,6,,
2024,182833511,188920787,4,,
2024,182833512,188920788,7,1,
2024,182833513,188920789,7,,
2024,182833514,188920791,4,,
2024,182833515,188920795,4,,
2024,182833516,188920796,7,,
2024,182833520,188920802,4,,
2024,182833521,188920803,7,1,
2024,182833522,188920805,4,,
2024,182833523,188920807,7,,
2024,182833525,188920812,4,,
2024,182833527,188920814,4,,
2024,182833529,188920816,1,,
2024,182833530,188920817,7,,
2024,182833533,188920821,4,,
2024,182833534,188920821,7,,
2024,182833535,188920824,7,,
2024,182833537,188920826,1,,
2024,184296964,190657974,7,,
2024,182833541,188920829,4,,
2024,182833543,188920831,4,,
2024,182833544,188920834,6,,
2024,182833545,188920836,6,,
2024,182833547,188920838,7,1,
2024,182833549,188920840,7,1,
2024,182833551,188920843,7,,
2024,182833554,188920847,7,,
2024,182833555,188920848,7,,
2024,182833561,188920854,7,,
2024,182833564,188920859,7,,
2024,182833566,188920861,7,,
2024,182833567,188920862,6,,
2024,184296965,190657975,7,,
2024,184296966,190657976,1,,
2024,182833572,188920867,7,,
2024,182833573,188920869,7,,
2024,182833574,188920871,4,,
2024,182833575,188920871,7,,
2024,182833578,188920876,7,,
2024,182833580,188920878,7,1,
2024,184296967,190657977,7,,
2024,184296968,190657978,7,,
2024,182833590,188920892,7,,
2024,182833595,188920896,7,,
2024,182833596,188920897,7,1,
2024,184296969,190657979,6,,
2024,182833599,188920901,7,2,
2024,184296971,190657981,1,,
2024,182833603,188920905,4,,
2024,182833604,188920906,4,,
2024,182833607,188920910,4,,
2024,179566952,185132380,8,,
2024,179566953,185132381,7,,
2024,179566954,185132382,7,,
2024,179566955,185132383,4,,
2024,179566956,185132384,4,,
2024,179566957,185132385,1,,
2024,179566958,185132386,4,,
2024,179566959,185132386,7,,
2024,179566960,185132387,4,,
2024,179566961,185132388,7,,
2024,179566962,185132389,1,,
2024,179566963,185132391,4,,
2024,179566964,185132392,7,1,
2024,179566965,185132393,4,,
2024,179566967,185132395,7,,
2024,179566968,185132396,1,,
2024,179566969,185132396,4,,
2024,179566970,185132398,4,,
2024,179566971,185132398,7,,
2024,179566972,185132398,8,,
2024,179566973,185132399,7,,
2024,179566974,185132400,7,1,
2024,179566975,185132401,4,,
2024,179566976,185132401,5,,
2024,179566977,185132401,6,,
2024,179566978,185132402,4,,
2024,179566979,185132403,7,,
2024,179566980,185132404,5,,
2024,179566981,185132404,6,,
2024,179566982,185132404,7,,
2024,179566983,185132405,7,1,
2024,179566986,185132408,7,1,
2024,179566987,185132409,4,,
2024,179566988,185132409,7,,
2024,179566990,185132412,7,,
2024,179566991,185132413,7,1,
2024,179566992,185132414,7,,
2024,179566993,185132416,7,2,
2024,179566994,185132418,6,,
2024,179566995,185132420,4,,
2024,179566996,185132420,7,,
2024,179566998,185132422,4,,
2024,179566999,185132422,7,,
2024,179567000,185132423,4,,
2024,179567001,185132424,4,,
2024,179567002,185132424,7,,
2024,179567003,185132425,7,,
2024,179567004,185132427,5,,1
2024,179567005,185132427,7,1,
2024,179567007,185132429,7,,
2024,179567008,185132430,7,,
2024,179567009,185132431,4,,
2024,179567010,185132431,7,,
2024,179567011,185132432,7,,
2024,179567012,185132433,5,,
2024,179567013,185132433,6,,
2024,179567014,185132435,1,,
2024,179567015,185132437,6,,
2024,179567016,185132438,4,,
2024,179567018,185132440,4,,
2024,181156365,186962972,7,,
2024,179567021,185132444,6,,
2024,179567022,185132446,1,,
2024,179567023,185132447,7,1,
2024,182624332,188678505,5,,1
2024,182624333,188678505,7,1,
2024,179567026,185132450,5,,
2024,179567027,185132450,6,,
2024,179567028,185132450,7,,
2024,179567031,185132452,7,1,
2024,179567032,185132456,4,,
2024,179567033,185132458,4,,
2024,179567034,185132458,7,,
2024,179567035,185132459,7,,
2024,179567036,185132461,5,,
2024,179567037,185132461,7,,
2024,179567038,185132463,1,,
2024,179567039,185132465,4,,
2024,179567040,185132466,1,,
2024,179567041,185132466,4,,
2024,179567042,185132468,7,,
2024,179567043,185132469,5,,
2024,179567044,185132469,7,,
2024,179567045,185132470,4,,
2024,179567046,185132470,7,,
2024,179567047,185132471,5,,
2024,179567048,185132471,7,,
2024,179567049,185132472,1,,
2024,179567050,185132473,7,,
2024,179567051,185132474,5,,
2024,179567052,185132476,4,,
2024,179567053,185132476,7,,
2024,179567054,185132477,4,,
2024,179567055,185132477,7,,
2024,179567057,185132479,7,,
2024,179567058,185132480,7,,
2024,199164717,208363959,6,,
2024,179567060,185132482,7,1,
2024,182833608,188920910,7,,
2024,184296972,190657982,7,,
2024,184296973,190657983,7,,
2024,182833613,188920919,7,1,
2024,182833614,188920920,7,,
2024,182833616,188920922,7,,
2024,184296974,190657984,7,,
2024,182833622,188920926,7,,
2024,182833624,188920929,7,1,
2024,184296975,190657985,5,,
2024,184296977,190657987,7,,
2024,184296979,190657989,7,,
2024,184296980,190657990,7,,
2024,184296981,190657991,4,,
2024,184296982,190657992,4,,
2024,184296983,190657994,7,,
2024,184296984,190657995,5,,
2024,184296985,190657995,7,,
2024,184296986,190657996,4,,
2024,184296987,190657997,4,,
2024,184296988,190657999,7,,
2024,184296989,190658000,4,,
2024,184296990,190658001,7,,
2024,188178682,195294378,7,1,
2024,184296994,190658010,7,,
2024,184296996,190658012,7,1,
2024,184296997,190658013,7,,
2024,184296998,190658014,7,1,
2024,184297001,190658016,5,,
2024,184297002,190658016,7,,
2024,184297003,190658018,5,,
2024,184297004,190658019,1,,
2024,184297007,190658021,7,,
2024,184297008,190658022,3,,
2024,184297009,190658022,7,,
2024,184297010,190658023,7,,
2024,184297011,190658024,3,,
2024,184297012,190658027,7,,
2024,184297013,190658029,7,,
2024,184297014,190658031,7,,
2024,184297015,190658033,4,,
2024,184297016,190658033,7,,
2024,184297017,190658034,7,,
2024,184297018,190658035,6,,
2024,184297019,190658037,4,,
2024,184297020,190658037,7,,
2024,184297021,190658038,4,,
2024,184297022,190658040,7,,
2024,184297024,190658044,5,,
2024,184297026,190658046,7,1,
2024,184297028,190658049,7,1,
2024,184297029,190658052,7,,
2024,184297030,190658054,4,,
2024,184297031,190658057,7,,
2024,184297032,190658059,7,,
2024,184297033,190658060,4,,
2024,184297034,190658062,6,,
2024,188178683,195294379,7,,
2024,188178684,195294380,7,,
2024,184297037,190658067,1,,
2024,184297038,190658068,4,,
2024,184297039,190658069,1,,
2024,184297040,190658069,7,,
2024,184297041,190658072,7,,
2024,184297042,190658073,7,,
2024,184297043,190658074,4,,
2024,184297044,190658076,7,,
2024,184297045,190658077,7,1,
2024,184297046,190658079,7,,
2024,184297047,190658080,7,,
2024,184297049,190658087,6,,
2024,184297050,190658089,7,,
2024,184297051,190658090,7,,
2024,184297052,190658093,7,,
2024,184297053,190658097,7,,
2024,184297054,190658098,7,,
2024,184297055,190658100,7,,
2024,184297057,190658103,7,,
2024,184297058,190658105,4,,
2024,184297059,190658107,7,,
2024,184297060,190658109,1,,
2024,184297061,190658111,4,,
2024,184297062,190658113,1,,
2024,184297063,190658114,7,,
2024,184297065,190658118,7,,
2024,184297067,190658122,7,,
2024,185650159,192255155,4,,
2024,184297069,190658126,6,,
2024,184297070,190658127,1,,
2024,184297071,190658128,7,1,
2024,184297073,190658130,7,,
2024,184297074,190658133,7,,
2024,184297075,190658137,7,,
2024,184297076,190658138,7,,
2024,184297077,190658139,7,,
2024,184297078,190658140,7,,
2024,184297080,190658142,7,,
2024,184297081,190658143,7,,
2024,184297082,190658144,7,,
2024,184297085,190658149,4,,
2024,184297086,190658150,4,,
2024,184297087,190658151,7,,
2024,184297088,190658153,4,,
2024,184297089,190658153,7,,
2024,184297090,190658154,7,,
2024,184297091,190658156,7,,
2024,184297093,190658158,4,,
2024,184297094,190658159,7,,
2024,184297095,190658163,7,,
2024,184297096,190658165,7,,
2024,184297097,190658166,3,,
2024,184297098,190658168,7,,
2024,184297099,190658169,7,,
2024,184297100,190658171,7,,
2024,184297102,190658173,7,1,
2024,184297103,190658174,4,,
2024,184297104,190658176,7,,
2024,184297105,190658179,7,1,
2024,188178685,195294381,7,1,
2024,184297107,190658181,7,1,
2024,184297108,190658183,7,,
2024,184297110,190658185,4,,
2024,184297111,190658186,7,,
2024,184297112,190658189,4,,
2024,184297113,190658190,7,,
2024,184297114,190658193,4,,
2024,184297116,190658197,4,,
2024,184297117,190658200,4,,
2024,184297118,190658200,7,,
2024,184297119,190658201,7,,
2024,184297121,190658208,7,,
2024,185650161,192255157,6,,
2024,184297123,190658211,7,,
2024,184297124,190658212,5,,1
2024,184297125,190658212,7,1,
2024,185650163,192255159,7,1,
2024,184297128,190658217,4,,
2024,184297129,190658218,6,,
2024,184297130,190658220,7,1,
2024,184297131,190658221,7,,
2024,185650164,192255160,1,,
2024,184297133,190658227,7,,
2024,184297134,190658228,6,,
2024,184297135,190658230,7,,
2024,185650165,192255161,7,,
2024,184297138,190658236,7,,
2024,184297140,190658240,6,,
2024,184297141,190658241,7,,
2024,184297142,190658242,7,,
2024,184297143,190658245,7,,
2024,184297144,190658247,4,,
2024,185650167,192255163,7,,
2024,185650168,192255164,4,,
2024,184297147,190658250,7,,
2024,184297148,190658255,7,,
2024,184297149,190658256,7,,
2024,184297150,190658257,4,,
2024,185650171,192255168,7,1,
2024,185650172,192255169,1,,
2024,185650173,192255169,2,,
2024,185650174,192255169,4,,
2024,185650176,192255171,4,,
2024,185650177,192255172,4,,
2024,185650179,192255174,7,,
2024,185650181,192255177,7,,
2024,185650182,192255178,7,,
2024,185650184,192255182,7,,
2024,185650186,192255186,7,,
2024,185650187,192255187,7,,
2024,185650188,192255189,4,,
2024,185650189,192255190,7,,
2024,185650192,192255195,7,,
2024,185650193,192255197,1,,
2024,185650194,192255197,4,,
2024,185650196,192255200,7,,
2024,185650199,192255202,7,,
2024,185650201,192255208,4,,
2024,185650203,192255212,7,,
2024,185650204,192255216,7,,
2024,185650205,192255219,7,,
2024,185650207,192255228,7,,
2024,185650208,192255230,7,,
2024,185650209,192255231,7,,
2024,185650213,192255238,7,,
2024,185650214,192255239,1,,
2024,185650216,192255241,4,,
2024,185650217,192255242,7,,
2024,185650219,192255244,7,,
2024,185650220,192255245,7,,
2024,185650224,192255249,5,,2
2024,185650225,192255249,7,3,
2024,185650226,192255250,7,,
2024,185650228,192255252,7,2,
2024,185650229,192255253,1,,
2024,185650231,192255255,5,,2
2024,185650232,192255255,7,2,
2024,185650233,192255257,7,,
2024,185650235,192255260,7,,
2024,185650240,192255267,5,,
2024,185650241,192255267,7,,
2024,185650242,192255269,7,,
2024,185650244,192255273,5,,1
2024,185650245,192255273,7,1,
2024,185650259,192255293,7,,
2024,185650260,192255294,7,,
2024,185650263,192255297,7,,
2024,188178686,195294382,7,,
2024,185650266,192255302,7,,
2024,185650270,192255306,4,,
2024,185650271,192255308,4,,
2024,185650273,192255310,7,,
2024,185650275,192255315,7,,
2024,185650276,192255316,7,,
2024,185650280,192255319,4,,
2024,185650283,192255323,5,,
2024,185650284,192255323,7,,
2024,185650285,192255324,7,,
2024,185650287,192255327,7,,
2024,185650288,192255328,1,,
2024,185650293,192255338,7,,
2024,185650296,192255341,4,,
2024,185650298,192255343,4,,
2024,185650300,192255345,1,,
2024,185650301,192255345,4,,
2024,185650303,192255351,7,,
2024,186789233,193605437,6,,
2024,185650308,192255361,7,1,
2024,185650309,192255362,7,,
2024,185650312,192255365,7,,
2024,185650314,192255368,7,,
2024,185650318,192255371,4,,
2024,185650319,192255372,1,,
2024,185650325,192255379,4,,
2024,185650327,192255381,7,,
2024,185650330,192255385,4,,
2024,185650332,192255387,7,1,
2024,185650334,192255389,7,,
