state_abbr,state_name,county_name,latitude,longitude,Population_2024,Arrests_2024,Violent_Crimes_2024,Property_Crimes_2024,Arrest_Rate,Violent_Crime_Rate,Property_Crime_Rate
IN,Indiana,WASHINGTON,38.59752,-86.0918,21944.0,170,19,61.0,774.6992344148742,86.58403208166241,277.98031352533724
IN,Indiana,WAYNE,39.868050333333336,-85.02086866666667,64632.0,765,150,415.0,1183.6242109171926,232.08317861121427,642.0967941576928
IN,Indiana,WELLS,40.736391,-85.18218300000001,28337.0,778,27,87.0,2745.5270494406604,95.2817870628507,307.0190916469633
IN,Indiana,WHITLEY,41.15683,-85.48983,10186.0,457,14,89.0,4486.5501668957395,137.44354997054782,873.7482819556254
KS,Kansas,ALLEN,37.869622400000004,-95.32831200000001,12494.0,280,39,150.0,2241.075716343845,312.14983191932123,1200.576276612774
KS,Kansas,ANDERSON,38.236696,-95.27518233333335,7915.0,158,13,61.0,1996.209728363866,164.24510423247,770.6885660138977
KS,Kansas,ATCHISON,39.5645885,-95.119315,16070.0,303,20,180.0,1885.5009334163037,124.45550715619166,1120.099564405725
KS,Kansas,BARBER,37.192763,-98.54574333333333,4070.0,25,2,34.0,614.2506142506143,49.140049140049136,835.3808353808353
KS,Kansas,BARTON,38.4092628,-98.7298648,24969.0,705,71,288.0,2823.501141415355,284.3525972205535,1153.430253514358
KS,Kansas,BOURBON,37.8395625,-94.77911399999999,14575.0,414,54,185.0,2840.4802744425388,370.4974271012007,1269.2967409948542
KS,Kansas,BROWN,39.843569,-95.546605,9263.0,284,28,67.0,3065.961351613948,302.27787973658644,723.3077836554032
KS,Kansas,"BROWN, NEMAHA",39.791043,-96.005381,2478.0,9,3,12.0,363.19612590799034,121.06537530266344,484.26150121065376
KS,Kansas,BUTLER,37.769877666666666,-96.85493222222222,69733.0,2118,124,763.0,3037.2994134771197,177.82111769176717,1094.1734903130514
KS,Kansas,CHASE,38.298553,-96.594064,2607.0,68,4,26.0,2608.3621020329883,153.43306482546987,997.3149213655544
KS,Kansas,CHAUTAUQUA,37.13645333333333,-96.20635533333332,3367.0,29,5,14.0,861.3008613008612,148.5001485001485,415.8004158004158
KS,Kansas,CHEROKEE,37.170121,-94.84352525,19157.0,416,60,236.0,2171.5299890379497,313.20144072662737,1231.9256668580676
KS,Kansas,CHEYENNE,39.789256,-101.727302,2669.0,13,5,15.0,487.07381041588604,187.33608092918695,562.0082427875608
KS,Kansas,CLARK,37.233831,-99.813869,1823.0,21,8,9.0,1151.947339550192,438.8370817334065,493.6917169500823
KS,Kansas,CLAY,39.30346599999999,-97.11830333333334,8048.0,195,16,54.0,2422.9622266401593,198.80715705765405,670.9741550695825
KS,Kansas,CLOUD,39.527907,-97.650395,8890.0,114,32,63.0,1282.3397075365579,359.955005624297,708.6614173228346
KS,Kansas,COFFEY,38.227109399999996,-95.7307616,8297.0,150,22,45.0,1807.882367120646,265.1560805110281,542.3647101361938
KS,Kansas,COMANCHE,37.189071,-99.25408899999998,1664.0,9,3,8.0,540.8653846153846,180.28846153846155,480.7692307692308
KS,Kansas,COWLEY,37.2358476,-96.8689756,34369.0,710,92,665.0,2065.8151240943876,267.6830865023713,1934.883179609532
KS,Kansas,CRAWFORD,37.48912088888889,-94.85002788888889,39086.0,1186,119,925.0,3034.3345443381263,304.45683876579847,2366.576267717341
KS,Kansas,DECATUR,39.783542,-100.459708,2724.0,31,9,17.0,1138.0323054331866,330.3964757709251,624.0822320117475
KS,Kansas,DICKINSON,38.879616250000005,-97.17189350000001,18651.0,464,23,123.0,2487.8022626132647,123.317784569192,659.4820653048095
KS,Kansas,DONIPHAN,39.78275240000001,-95.10700200000001,7573.0,92,26,67.0,1214.8422025617324,343.3249702891853,884.7220388221313
KS,Kansas,DOUGLAS,38.923449399999996,-95.2682174,122345.0,2584,489,2413.0,2112.060157750623,399.6894029179778,1972.2914708406556
KS,Kansas,EDWARDS,37.883595,-99.304746,2712.0,24,4,17.0,884.9557522123894,147.49262536873155,626.8436578171091
KS,Kansas,ELK,37.456026,-96.244642,2486.0,13,0,8.0,522.9283990345938,0.0,321.8020917135961
KS,Kansas,ELLIS,38.89444640000001,-99.3758248,29048.0,840,68,375.0,2891.765353896998,234.09529055356649,1290.966675846874
KS,Kansas,ELLSWORTH,38.7067514,-98.210631,6416.0,50,5,50.0,779.3017456359103,77.93017456359102,779.3017456359103
KS,Kansas,FINNEY,38.009084,-100.800933,37558.0,1667,202,699.0,4438.468502050162,537.8348154853826,1861.1214654667447
KS,Kansas,FORD,37.688365,-99.884734,34237.0,1608,84,332.0,4696.673189823874,245.34859946841138,969.7111312322926
KS,Kansas,FRANKLIN,38.59991975,-95.27338300000001,26425.0,697,48,248.0,2637.6537369914854,181.6461684011353,938.5052034058657
KS,Kansas,GEARY,39.02164200000001,-96.797356,34835.0,2048,186,534.0,5879.144538538826,533.9457442227645,1532.9410076072916
KS,Kansas,GOVE,38.917239,-100.48736,2767.0,24,0,11.0,867.3653776653415,0.0,397.54246476328154
KS,Kansas,"GOVE, LOGAN, THOMAS",39.12648,-100.852615,1965.0,7,1,4.0,356.23409669211196,50.89058524173028,203.5623409669211
KS,Kansas,GRAHAM,39.366819500000005,-99.8419275,2390.0,5,1,2.0,209.20502092050208,41.84100418410041,83.68200836820083
KS,Kansas,GRANT,37.579674,-101.35648,7158.0,75,7,5.0,1047.7787091366304,97.79267951941884,69.85191394244202
KS,Kansas,GRAY,37.744513,-100.451716,5832.0,114,2,29.0,1954.732510288066,34.293552812071326,497.2565157750343
KS,Kansas,GREELEY,38.480404,-101.80597,1163.0,11,0,4.0,945.8297506448839,0.0,343.93809114359414
KS,Kansas,GREENWOOD,37.878659,-96.242232,5893.0,289,21,58.0,4904.123536399117,356.35499745460714,984.2185643984388
KS,Kansas,HAMILTON,37.995244,-101.793689,2445.0,58,8,16.0,2372.188139059305,327.19836400817996,654.3967280163599
KS,Kansas,HARPER,37.17655133333333,-98.05435466666667,5477.0,64,15,25.0,1168.522914004017,273.8725579696914,456.45426328281906
KS,Kansas,HARVEY,38.04369771428571,-97.42030914285715,32292.0,971,134,370.0,3006.936702588877,414.9634584417193,1145.7946240554936
KS,Kansas,"HARVEY, SEDGWICK",38.050144,-97.436706,1575.0,6,3,7.0,380.95238095238096,190.47619047619048,444.44444444444446
KS,Kansas,HASKELL,37.55855,-100.876869,3623.0,53,3,13.0,1462.8760695556168,82.80430582390284,358.8186585702457
KS,Kansas,HODGEMAN,38.087493,-99.898407,1645.0,1,0,5.0,60.79027355623101,0.0,303.951367781155
KS,Kansas,JACKSON,39.43617475,-95.768641,13543.0,413,25,111.0,3049.5458908661303,184.59720889020159,819.611607472495
KS,Kansas,JEFFERSON,39.246620888888884,-95.36589977777777,18509.0,314,23,168.0,1696.471986601113,124.26387163001783,907.6665406018694
KS,Kansas,JEWELL,39.787975,-98.209984,2849.0,6,1,1.0,210.6002106002106,35.1000351000351,35.1000351000351
KS,Kansas,JOHNSON,38.971797736842106,-94.70743210526315,624849.0,13374,1224,9666.0,2140.3571102778433,195.88732637805293,1546.9337391913887
KS,Kansas,"JOHNSON, MIAMI",38.883907,-94.82233,10283.0,100,21,66.0,972.4788485850432,204.22055820285908,641.8360400661286
KS,Kansas,"JOHNSON, WYANDOTTE",38.883907,-94.82233,1015.0,0,0,0.0,0.0,0.0,0.0
KS,Kansas,KEARNY,37.994461,-101.308136,3815.0,27,8,34.0,707.732634338139,209.69855832241151,891.218872870249
KS,Kansas,KINGMAN,37.642224999999996,-98.11175,7019.0,99,14,48.0,1410.4573301040034,199.45861233793988,683.8580994443653
KS,Kansas,KIOWA,37.604126,-99.29138,2371.0,77,7,19.0,3247.574862927035,295.2340784479123,801.3496415014762
KS,Kansas,LABETTE,37.216403400000004,-95.252821,19776.0,545,125,345.0,2755.86569579288,632.07928802589,1744.5388349514562
KS,Kansas,LANE,38.481286,-100.466185,1531.0,3,3,6.0,195.95035924232528,195.95035924232528,391.90071848465055
KS,Kansas,LEAVENWORTH,39.2335596,-94.9693034,84865.0,1439,262,1135.0,1695.6342426206327,308.72562304837095,1337.4182525187061
KS,Kansas,"LEAVENWORTH, WYANDOTTE",39.115384,-94.763087,7631.0,217,31,124.0,2843.664002096711,406.23771458524436,1624.9508583409774
KS,Kansas,LINCOLN,39.040707,-98.14436,2939.0,0,0,8.0,0.0,0.0,272.20142905750254
KS,Kansas,LINN,38.216549,-94.844932,10051.0,117,15,61.0,1164.0632772858423,149.23888170331313,606.9047855934733
KS,Kansas,LOGAN,39.126472,-100.860344,749.0,3,0,1.0,400.5340453938585,0.0,133.5113484646195
KS,Kansas,LYON,38.455498,-96.161589,32510.0,622,100,617.0,1913.2574592433098,307.59766225776684,1897.8775761304214
KS,Kansas,MARION,38.31341614285714,-97.08093900000001,11771.0,75,22,87.0,637.1591198708692,186.90000849545493,739.1045790502081
KS,Kansas,MARSHALL,39.7898034,-96.549751,10001.0,155,23,47.0,1549.84501549845,229.97700229977002,469.95300469953
KS,Kansas,MCPHERSON,38.3902565,-97.65642925,30357.0,371,25,254.0,1222.1233982277563,82.35332872154693,836.7098198109168
KS,Kansas,MEADE,37.243886,-100.360094,3900.0,27,4,12.0,692.3076923076924,102.56410256410257,307.6923076923077
KS,Kansas,MIAMI,38.58148175,-94.80604500000001,32111.0,542,55,267.0,1687.895113823923,171.28086948397745,831.4907664040361
KS,Kansas,MITCHELL,39.425957999999994,-98.157536,5757.0,99,8,66.0,1719.6456487754037,138.9612645475074,1146.4304325169358
KS,Kansas,MONTGOMERY,37.218898,-95.6891032,30593.0,1142,128,850.0,3732.8800706043867,418.3963651815775,2778.413362533913
KS,Kansas,MORRIS,38.624837,-96.74943400000001,5376.0,17,7,11.0,316.2202380952381,130.20833333333331,204.61309523809524
KS,Kansas,MORTON,37.185249,-101.809516,2566.0,28,3,17.0,1091.1925175370227,116.91348402182386,662.5097427903352
KS,Kansas,NEMAHA,39.836826,-96.064064,7691.0,45,5,11.0,585.0994669093745,65.0110518788194,143.02431413340267
KS,Kansas,NEOSHO,37.56565533333333,-95.29160533333334,15413.0,363,53,243.0,2355.1547395056123,343.8655680269902,1576.5911892558229
KS,Kansas,NESS,38.45391,-99.907166,2626.0,7,1,11.0,266.56511805026656,38.08073115003808,418.88804265041887
KS,Kansas,NORTON,39.783867,-99.899235,5342.0,29,3,11.0,542.8678397603893,56.15874204417821,205.91538749532012
KS,Kansas,NOT SPECIFIED,39.606841599999996,-95.58409,0.0,2516,93,52.0,inf,inf,inf
KS,Kansas,OSAGE,38.661566125,-95.72320024999999,16008.0,188,26,128.0,1174.4127936031985,162.41879060469765,799.6001999000499
KS,Kansas,OSBORNE,39.348649,-98.767876,3440.0,4,2,2.0,116.27906976744185,58.13953488372093,58.13953488372093
KS,Kansas,OTTAWA,39.132804,-97.67224133333333,5906.0,9,3,13.0,152.38740264138164,50.79580088046055,220.11513714866237
KS,Kansas,PAWNEE,38.1822765,-99.1653895,6143.0,89,17,94.0,1448.8035161972978,276.7377502848771,1530.1969721634382
KS,Kansas,PHILLIPS,39.75592,-99.32452,4742.0,53,6,4.0,1117.6718684099535,126.52889076339098,84.35259384226065
KS,Kansas,POTTAWATOMIE,39.382187,-96.337113,26980.0,204,49,138.0,756.1156412157153,181.6160118606375,511.48999258710154
KS,Kansas,PRATT,37.644985,-98.72377033333333,9151.0,155,28,111.0,1693.8039558518196,305.9774887990383,1212.982187739045
KS,Kansas,RAWLINS,39.80762,-101.04147499999999,2452.0,18,0,12.0,734.094616639478,0.0,489.39641109298526
KS,Kansas,RENO,37.99674,-97.9344764,61977.0,2236,186,1030.0,3607.789986607935,300.11133162302144,1661.9068364070542
KS,Kansas,REPUBLIC,39.82891,-97.650921,4661.0,54,6,38.0,1158.5496674533363,128.72774082814846,815.275691911607
KS,Kansas,RICE,38.34787814285715,-98.19896642857142,9309.0,96,16,52.0,1031.26007089913,171.8766784831883,558.599205070362
KS,Kansas,RILEY,39.291211,-96.727489,71902.0,1939,210,1125.0,2696.7260994130897,292.06419849239245,1564.6296347806735
KS,Kansas,ROOKS,39.29022500000001,-99.31225900000001,4787.0,33,11,35.0,689.3670357217464,229.78901190724878,731.1468560685189
KS,Kansas,RUSH,38.523592,-99.309183,2823.0,48,6,21.0,1700.318809776833,212.53985122210412,743.8894792773646
KS,Kansas,RUSSELL,38.9919845,-100.006384,6805.0,50,16,43.0,734.7538574577517,235.12123438648052,631.8883174136664
KS,Kansas,SALINE,38.80320966666667,-97.637962,53238.0,2375,250,1213.0,4461.099214846538,469.5893910364777,2278.44772530899
KS,Kansas,SCOTT,38.48251,-100.90089,4900.0,189,11,19.0,3857.142857142857,224.48979591836735,387.7551020408163
KS,Kansas,SEDGWICK,37.68439295,-97.4010599,528618.0,11982,5249,22195.0,2266.6651532864944,992.9665656485402,4198.684115940056
KS,Kansas,"SEDGWICK, SUMNER",37.681045,-97.461054,7161.0,146,5,45.0,2038.8213936601035,69.82265046781175,628.4038542103058
KS,Kansas,SEWARD,37.111655,-100.8878705,21015.0,546,63,271.0,2598.144182726624,299.7858672376874,1289.5550797049727
KS,Kansas,SHAWNEE,39.043152176470585,-95.69767994117647,179178.0,3432,1206,5149.0,1915.4137226668454,673.073703244818,2873.6786882318142
KS,Kansas,SHERIDAN,39.350542,-100.441206,2440.0,18,1,3.0,737.7049180327868,40.98360655737705,122.95081967213116
KS,Kansas,SHERMAN,39.349508,-101.7118025,5885.0,259,12,101.0,4401.019541206457,203.90824129141888,1716.2276975361087
KS,Kansas,SMITH,39.780553499999996,-98.7833095,3634.0,0,0,0.0,0.0,0.0,0.0
KS,Kansas,STAFFORD,38.03563,-98.719889,3901.0,21,4,12.0,538.3235067931299,102.53781081773904,307.6134324532172
KS,Kansas,STANTON,37.565932,-101.789383,1862.0,5,2,0.0,268.5284640171858,107.41138560687432,0.0
KS,Kansas,STEVENS,37.202356,-101.315796,5073.0,23,4,12.0,453.38064261778044,78.8488074117879,236.5464222353637
KS,Kansas,SUMNER,37.21505442857143,-97.49519285714287,21506.0,509,37,333.0,2366.781363340463,172.04501069468984,1548.4050962522088
KS,Kansas,THOMAS,39.39539,-101.04329,7875.0,222,23,60.0,2819.047619047619,292.0634920634921,761.9047619047619
KS,Kansas,TREGO,39.02685,-99.88359,2734.0,0,0,0.0,0.0,0.0,0.0
KS,Kansas,WABAUNSEE,38.955154,-96.201262,7181.0,146,25,52.0,2033.1430162929955,348.1409274474307,724.1331290906559
KS,Kansas,WALLACE,38.926626,-101.771103,1523.0,8,1,3.0,525.2790544977018,65.65988181221273,196.9796454366382
KS,Kansas,WASHINGTON,39.776714,-97.095611,5549.0,59,8,12.0,1063.2546404757613,144.17012074247612,216.25518111371417
KS,Kansas,WICHITA,38.481922,-101.347434,2080.0,17,2,9.0,817.3076923076924,96.15384615384616,432.69230769230774
KS,Kansas,WILSON,37.558515,-95.745175,8399.0,211,31,102.0,2512.203833789737,369.0915585188713,1214.430289320157
KS,Kansas,WOODSON,37.881382,-95.73241,3151.0,32,11,19.0,1015.5506188511583,349.0955252300857,602.9831799428753
KS,Kansas,WYANDOTTE,39.0937888,-94.7130814,158029.0,3793,1678,6048.0,2400.192369754918,1061.8304235298585,3827.145650481874
KY,Kentucky,ADAIR,37.104369500000004,-85.293455,19631.0,470,6,14.0,2394.1724822984056,30.563904029341348,71.31577606846315
KY,Kentucky,ALLEN,36.7496585,-86.193949,22482.0,1102,13,81.0,4901.6991370874475,57.82403700738369,360.2882305844676
KY,Kentucky,ANDERSON,38.036557,-84.89536749999999,25166.0,541,10,97.0,2149.7258205515377,39.73615195104506,385.4406739251371
KY,Kentucky,BALLARD,37.05112,-89.009178,7632.0,268,4,56.0,3511.5303983228514,52.41090146750524,733.7526205450735
KY,Kentucky,BARREN,36.97972575,-85.91850249999999,45731.0,1993,45,446.0,4358.094071854978,98.4015219435394,975.2684174848571
KY,Kentucky,BATH,38.152249,-83.737641,13223.0,197,3,19.0,1489.8283294260002,22.687741057248733,143.68902669590864
KY,Kentucky,BELL,36.72268,-83.681046,23382.0,1404,27,291.0,6004.618937644342,115.47344110854503,1244.5470875032076
KY,Kentucky,BOONE,38.982047333333334,-84.70202066666667,143606.0,5073,152,1704.0,3532.58220408618,105.84515967299417,1186.5799479130399
KY,Kentucky,BOURBON,38.21221,-84.25056749999999,19605.0,821,19,111.0,4187.707217546545,96.91405253761796,566.1820964039786
KY,Kentucky,"BOURBON, NICHOLAS",38.202562,-84.20986,738.0,35,1,10.0,4742.547425474255,135.50135501355012,1355.0135501355014
KY,Kentucky,BOYD,38.360004,-82.681406,48286.0,2272,60,685.0,4705.297601789339,124.25961976556353,1418.6306589901835
KY,Kentucky,BOYLE,37.62736433333333,-84.83664466666666,29160.0,1185,21,209.0,4063.786008230453,72.0164609053498,716.7352537722908
KY,Kentucky,"BOYLE, LINCOLN",37.618104,-84.868352,2294.0,1,0,0.0,43.59197907585005,0.0,0.0
KY,Kentucky,BRACKEN,38.677557,-84.10468,8539.0,124,2,32.0,1452.1606745520553,23.42194636374283,374.7511418198853
KY,Kentucky,BREATHITT,37.55348,-83.384433,12872.0,333,2,28.0,2587.010565568676,15.537600994406462,217.5264139216905
KY,Kentucky,BRECKINRIDGE,37.79287425,-86.48251675,21617.0,581,9,55.0,2687.6994957672205,41.633899245963825,254.42938428089005
KY,Kentucky,BULLITT,37.98782433333333,-85.69868433333333,86764.0,2233,68,736.0,2573.64805679775,78.3735189710018,848.278087686137
KY,Kentucky,BUTLER,37.207013,-86.682471,12547.0,270,12,21.0,2151.9088228261735,95.64039212560772,167.3706862198135
KY,Kentucky,CALDWELL,37.108630000000005,-87.882255,12677.0,649,4,140.0,5119.507769977124,31.55320659462018,1104.3622308117062
KY,Kentucky,CALLOWAY,36.61317,-88.29252366666667,38984.0,1404,34,411.0,3601.4775292427666,87.21526780217525,1054.2786784321772
KY,Kentucky,CAMPBELL,39.022891666666666,-84.43321683333333,95047.0,3487,104,1138.0,3668.7112691615725,109.4195503277326,1197.3023872399972
KY,Kentucky,CARLISLE,36.857726,-88.975757,4727.0,85,3,8.0,1798.1806642690924,63.465199915379735,169.24053310767928
KY,Kentucky,CARROLL,38.702861999999996,-85.092849,11178.0,775,11,59.0,6933.261764179638,98.40758633029164,527.822508498837
KY,Kentucky,CARTER,38.31693666666667,-83.01400733333334,26609.0,682,18,120.0,2563.042579578338,67.64628509151039,450.97523394340254
KY,Kentucky,CASEY,37.321962,-84.92822,16113.0,656,10,16.0,4071.2468193384225,62.06168931918327,99.29870291069322
KY,Kentucky,CHRISTIAN,36.882730800000004,-87.4910206,72673.0,4400,176,1133.0,6054.518184194955,242.18072736779823,1559.038432430201
KY,Kentucky,CLARK,37.98142933333333,-84.17166666666667,37854.0,2520,45,618.0,6657.156443176415,118.87779362815027,1632.5883658265968
KY,Kentucky,CLAY,37.15855666666666,-83.746089,19670.0,813,12,85.0,4133.197763091001,61.00660904931368,432.1301474326385
KY,Kentucky,CLINTON,36.728865,-85.153426,9233.0,459,9,16.0,4971.298602837647,97.47644319289505,173.29145456514675
KY,Kentucky,CRITTENDEN,37.346473,-88.09304499999999,9074.0,287,5,49.0,3162.8829623098964,55.1024906325766,540.0044081992506
KY,Kentucky,CUMBERLAND,36.784227,-85.393499,6123.0,211,2,8.0,3446.0231912461213,32.663726931242856,130.65490772497142
KY,Kentucky,DAVIESS,37.7531625,-87.09975449999999,104746.0,2078,237,2064.0,1983.846638535123,226.2616233555458,1970.4809730204495
KY,Kentucky,EDMONSON,37.227856,-86.217778,12702.0,251,8,45.0,1976.066761139978,62.9822075263738,354.27491733585265
KY,Kentucky,ELLIOTT,38.115438,-83.097209,7305.0,26,0,4.0,355.9206023271732,0.0,54.757015742642025
KY,Kentucky,ESTILL,37.69222533333333,-83.96448433333333,14032.0,616,6,25.0,4389.965792474344,42.7594070695553,178.1641961231471
KY,Kentucky,FAYETTE,38.04190983333333,-84.50495583333334,323254.0,14361,933,7957.0,4442.6364406936955,288.62751891701265,2461.5317985237616
KY,Kentucky,FLEMING,38.42276,-83.73420999999999,15749.0,283,3,45.0,1796.9394882214744,19.04882849704743,285.7324274557115
KY,Kentucky,FLOYD,37.577301500000004,-82.7387275,34394.0,1414,22,80.0,4111.182182938885,63.96464499622027,232.5987090771646
KY,Kentucky,FRANKLIN,38.213479666666665,-84.8735161111111,52295.0,3032,81,607.0,5797.877426140166,154.89052490677884,1160.722822449565
KY,Kentucky,FULTON,36.55262,-89.187723,6358.0,397,12,79.0,6244.101918842403,188.73859704309533,1242.5290972003775
KY,Kentucky,GALLATIN,38.760107,-84.862151,8940.0,893,9,55.0,9988.814317673377,100.67114093959732,615.2125279642058
KY,Kentucky,GARRARD,37.625778499999996,-84.56585799999999,18350.0,409,10,72.0,2228.882833787466,54.495912806539515,392.3705722070845
KY,Kentucky,GRANT,38.645314666666664,-84.60414899999999,26141.0,572,19,127.0,2188.133583260013,72.68275888451093,485.82686201752034
KY,Kentucky,GRAVES,36.73522366666666,-88.64098166666668,36886.0,1132,44,291.0,3068.9150355148295,119.28645014368595,788.9172043593776
KY,Kentucky,GRAYSON,37.463950249999996,-86.33119825,27279.0,688,19,149.0,2522.0865867517136,69.65064701785256,546.2077055610544
KY,Kentucky,GREEN,37.2619345,-85.502698,11724.0,172,7,32.0,1467.0760832480382,59.706584783350394,272.9443875810304
KY,Kentucky,GREENUP,38.567315,-82.84270624999999,35435.0,628,25,78.0,1772.2590658953013,70.55171440666008,220.12134894877946
KY,Kentucky,HANCOCK,37.843325,-86.792761,8970.0,79,5,20.0,880.7134894091416,55.74136008918617,222.9654403567447
KY,Kentucky,HARDIN,37.7663135,-85.91355983333334,114144.0,4155,122,871.0,3640.138772077376,106.8825343425848,763.0712082982899
KY,Kentucky,HARLAN,36.875784714285714,-83.18727257142858,25170.0,1816,11,69.0,7214.938418752483,43.702820818434645,274.13587604290825
KY,Kentucky,HARRISON,38.416768000000005,-84.3150105,19894.0,463,13,111.0,2327.334874836634,65.3463355785664,557.95717301699
KY,Kentucky,HART,37.313856,-85.881994,20115.0,502,4,54.0,2495.650012428536,19.885657469550086,268.45637583892614
KY,Kentucky,HENDERSON,37.815706,-87.5827385,44474.0,2723,109,598.0,6122.678418851464,245.08701713360617,1344.6058371183162
KY,Kentucky,HENRY,38.451561,-85.120079,16263.0,371,3,53.0,2281.251921539691,18.446781036709094,325.89313164852734
KY,Kentucky,HICKMAN,36.675916,-88.97202,4474.0,74,4,17.0,1654.0008940545372,89.4054537326777,379.9731783638802
KY,Kentucky,HOPKINS,37.322561,-87.513942,45333.0,2154,43,268.0,4751.505525775924,94.85363862969581,591.1808175060111
KY,Kentucky,JACKSON,37.40332,-84.020686,13312.0,375,1,26.0,2817.0072115384614,7.512019230769231,195.3125
KY,Kentucky,JEFFERSON,38.20771565,-85.6669262,773560.0,21850,5353,27129.0,2824.6031335643,691.9954496095971,3507.0324215316205
KY,Kentucky,"JEFFERSON, OLDHAM",38.189533,-85.657624,4553.0,9,0,32.0,197.6718647045904,0.0,702.8332967274325
KY,Kentucky,JESSAMINE,37.875116,-84.601562,56382.0,1957,49,637.0,3470.9659111063816,86.9071689546309,1129.7931964102017
KY,Kentucky,JOHNSON,37.83212,-82.8185695,22211.0,530,6,32.0,2386.2050335419385,27.013641889154023,144.07275674215478
KY,Kentucky,KENTON,38.985184133333334,-84.54813826666667,174121.0,7156,211,1353.0,4109.785723720861,121.18009889674421,777.045847427938
KY,Kentucky,KNOTT,37.354703,-82.949138,13663.0,97,0,3.0,709.9465710312522,0.0,21.957110444265535
KY,Kentucky,KNOX,36.887476,-83.85563,28191.0,843,16,57.0,2990.316058316484,56.755702174452836,202.19218899648826
KY,Kentucky,"KNOX, WHITLEY",36.758021,-84.14455,7843.0,1146,15,85.0,14611.755705724849,191.25334693357135,1083.7689659569044
KY,Kentucky,LARUE,37.5740975,-85.73978,15639.0,435,9,66.0,2781.5077690389408,57.54843660080568,422.0218684059083
KY,Kentucky,LAUREL,37.1268595,-84.082463,64266.0,2126,62,489.0,3308.1256029626866,96.47402981358728,760.9000093361964
KY,Kentucky,LAWRENCE,38.074453,-82.738316,16095.0,314,10,63.0,1950.9164336750543,62.131096613855235,391.42590866728796
KY,Kentucky,LEE,37.607902,-83.719309,7358.0,458,5,9.0,6224.517531938027,67.9532481652623,122.31584669747215
KY,Kentucky,LESLIE,37.087846,-83.388617,9790.0,298,4,5.0,3043.9223697650664,40.85801838610828,51.07252298263534
KY,Kentucky,LETCHER,37.118514749999996,-82.85275375,20333.0,439,2,18.0,2159.051787734225,9.836226823390547,88.52604141051492
KY,Kentucky,LEWIS,38.532054,-83.37329,13094.0,269,4,34.0,2054.376050099282,30.54834275240568,259.6609133954483
KY,Kentucky,LINCOLN,37.457174,-84.658335,25214.0,1119,26,76.0,4438.010629015626,103.11731577694933,301.4198461172365
KY,Kentucky,"LINCOLN, PULASKI",37.108312,-84.579986,329.0,0,0,0.0,0.0,0.0,0.0
KY,Kentucky,LIVINGSTON,37.209517,-88.363426,9008.0,297,10,53.0,3297.069271758437,111.01243339253996,588.3658969804618
KY,Kentucky,LOGAN,29.216524166666662,-73.90119666666666,28895.0,1520,18,140.0,5260.4256791832495,62.294514621906906,484.51289150372037
KY,Kentucky,LYON,37.023976,-88.083391,9487.0,312,9,41.0,3288.710867502899,94.8666596395067,432.1703383577527
KY,Kentucky,MADISON,37.728867,-84.277136,99220.0,4137,138,1101.0,4169.522273735134,139.0848619229994,1109.6553114291473
KY,Kentucky,MAGOFFIN,37.698953,-83.069716,11242.0,401,1,14.0,3566.9809642412383,8.895214374666429,124.53300124533001
KY,Kentucky,MARION,37.560584500000004,-85.2604145,20159.0,742,15,78.0,3680.7381318517782,74.40845280023811,386.9239545612382
KY,Kentucky,MARSHALL,36.87401466666666,-88.33875133333333,32152.0,989,28,242.0,3076.0139338143817,87.08633988554367,752.6747947250559
KY,Kentucky,MARTIN,37.796774,-82.506623,10955.0,338,1,0.0,3085.3491556366957,9.128251939753536,0.0
KY,Kentucky,MASON,38.6200415,-83.794538,16950.0,865,28,234.0,5103.244837758112,165.19174041297936,1380.5309734513276
KY,Kentucky,MCCRACKEN,37.063657666666664,-88.67466733333333,68091.0,4719,119,1097.0,6930.431334537604,174.76612180758104,1611.079290948877
KY,Kentucky,MCCREARY,36.731136,-84.491052,17331.0,724,3,13.0,4177.48543073106,17.310022503029252,75.01009751312677
KY,Kentucky,MCLEAN,37.530575,-87.262931,9138.0,134,0,27.0,1466.4040271394178,0.0,295.4694681549573
KY,Kentucky,MEADE,37.968907,-86.121469,30536.0,597,13,90.0,1955.0694262509824,42.572701074141996,294.7340843594446
KY,Kentucky,MENIFEE,37.950717,-83.597344,6411.0,126,0,12.0,1965.3720168460457,0.0,187.17828731867104
KY,Kentucky,MERCER,37.797023333333335,-84.86701599999999,23531.0,706,19,105.0,3000.2974799201056,80.74454974289235,446.2198801580893
KY,Kentucky,METCALFE,36.992647,-85.63369,10677.0,281,3,33.0,2631.8254191252227,28.097780275358247,309.07558302894074
KY,Kentucky,MONROE,36.704227333333336,-85.70019233333333,11441.0,267,1,19.0,2333.712088104187,8.7404947120007,166.0693995280133
KY,Kentucky,MONTGOMERY,38.05195233333333,-83.94734,29019.0,1359,29,193.0,4683.138633309211,99.93452565560494,665.0814983286812
KY,Kentucky,MORGAN,37.92294,-83.258944,14650.0,181,6,22.0,1235.4948805460751,40.955631399317404,150.17064846416383
KY,Kentucky,MUHLENBERG,37.213816,-87.134092,30837.0,1117,24,143.0,3622.2719460388494,77.82858254694037,463.7286376755196
KY,Kentucky,NELSON,37.807243666666665,-85.46210833333333,48641.0,641,50,334.0,1317.8183014329475,102.79393926934067,686.6635143191958
